,id,latitude,longitude,time
2383,1608407580051255797_486571840,40.45214,-3.6885,2017-09-20 22:25:46
2384,1608407564625984878_466445852,40.42487,-3.69692,2017-09-20 22:25:44
2386,1608407562461883637_2467278763,40.4,-3.68333,2017-09-20 22:25:44
2387,1608407423814892890_4207917837,40.4,-3.68333,2017-09-20 22:25:28
2388,1608406644059767695_4144828018,40.452937259887,-3.688770173838,2017-09-20 22:23:55
2389,1608406490473803701_4781186958,40.4211,-3.709,2017-09-20 22:23:36
2390,1608406453671019999_1235466483,40.452937259887,-3.688770173838,2017-09-20 22:23:32
2392,1608406387661758817_1374544801,40.4,-3.68333,2017-09-20 22:23:24
2393,1608406316199440714_2267441850,40.4,-3.68333,2017-09-20 22:23:15
2394,1608406296511365473_1967542140,40.4,-3.68333,2017-09-20 22:23:13
2395,1608406273007365525_2309508543,40.4,-3.68333,2017-09-20 22:23:10
2396,1608406261220502445_385548557,40.42373,-3.68517,2017-09-20 22:23:09
2397,1608406171680359075_356720274,40.4238118,-3.6719812,2017-09-20 22:22:58
2398,1608406059331223227_317899200,40.4,-3.68333,2017-09-20 22:22:45
2399,1608405845867247643_2306120610,40.41698279069,-3.7031736319157,2017-09-20 22:22:19
2400,1608405609576001410_5413842949,40.4,-3.68333,2017-09-20 22:21:51
2401,1608405561334629483_3100906571,40.4,-3.68333,2017-09-20 22:21:45
2402,1608405481649516634_33834143,40.45309,-3.68936,2017-09-20 22:21:36
2404,1608405220269632548_2328940323,40.452937259887,-3.688770173838,2017-09-20 22:21:05
2405,1608404860457020836_3414829243,40.411070579405,-3.6830847771771,2017-09-20 22:20:22
2406,1608404735835003782_466674928,40.4,-3.68333,2017-09-20 22:20:07
2407,1608404730023602561_6027005300,40.4,-3.68333,2017-09-20 22:20:06
2408,1608404604444482556_24254552,40.4238118,-3.6719812,2017-09-20 22:19:51
2409,1608404362676428313_5413842949,40.4,-3.68333,2017-09-20 22:19:23
2410,1608404351922229378_1318770040,40.4,-3.68333,2017-09-20 22:19:21
2411,1608404330330530144_6041172206,40.415478411,-3.709006293,2017-09-20 22:19:19
2412,1608404162423814275_356494363,40.452937259887,-3.688770173838,2017-09-20 22:18:59
2413,1608404067004420883_1503250877,40.4,-3.68333,2017-09-20 22:18:47
2417,1608403934866866851_211441075,40.4,-3.68333,2017-09-20 22:18:32
2418,1608403715932554865_41952613,40.4,-3.68333,2017-09-20 22:18:06
2419,1608403678828936504_7903257,40.4,-3.68333,2017-09-20 22:18:01
2420,1608403632532194118_356494363,40.452937259887,-3.688770173838,2017-09-20 22:17:56
2421,1608403622448763505_1063627616,40.4,-3.68333,2017-09-20 22:17:54
2425,1608403615822546931_3414829243,40.4,-3.68333,2017-09-20 22:17:54
2426,1608403466547307862_593656382,40.452937259887,-3.688770173838,2017-09-20 22:17:36
2427,1608403449316497004_24254552,40.4238118,-3.6719812,2017-09-20 22:17:34
2429,1608402796910271422_2139781140,40.418,-3.721,2017-09-20 22:16:16
2430,1608402599727668680_194027488,40.45309,-3.68936,2017-09-20 22:15:52
2432,1608402443758231827_3947297747,40.4238118,-3.6719812,2017-09-20 22:15:34
2434,1608402416344424261_4679786561,40.4,-3.68333,2017-09-20 22:15:31
2435,1608402415354112345_3414829243,40.40435,-3.6729,2017-09-20 22:15:30
2436,1608402181236868554_4679786561,40.4,-3.68333,2017-09-20 22:15:03
2437,1608402177209228252_2308987822,40.4047141,-3.706554,2017-09-20 22:15:02
2438,1608402113263968926_5503010366,40.428166894839,-3.6982298312192,2017-09-20 22:14:54
2439,1608402113255049011_226556278,40.417063727933,-3.7035201752774,2017-09-20 22:14:54
2440,1608401944829500740_817168289,40.452937259887,-3.688770173838,2017-09-20 22:14:34
2446,1608401873979388550_204419841,40.45214,-3.6885,2017-09-20 22:14:26
2447,1608401847571120243_44059601,40.4,-3.68333,2017-09-20 22:14:23
2565,1608401686483720754_1657824766,40.42098,-3.69823,2017-09-20 22:14:04
2566,1608401645347965743_2309508543,40.4,-3.68333,2017-09-20 22:13:59
2567,1608401553995401629_342810136,40.4238118,-3.6719812,2017-09-20 22:13:48
2568,1608401277497129783_1339597718,40.4,-3.68333,2017-09-20 22:13:15
2569,1608401149673527788_1615137323,40.452937259887,-3.688770173838,2017-09-20 22:13:00
2570,1608401132885985063_347472816,40.4238118,-3.6719812,2017-09-20 22:12:58
2571,1608401057237767889_24254552,40.4238118,-3.6719812,2017-09-20 22:12:49
2572,1608400723950694974_3414829243,40.40706,-3.67171,2017-09-20 22:12:09
2573,1608400703458162253_402323067,40.4,-3.68333,2017-09-20 22:12:06
2577,1608400535501139097_5915020879,40.4,-3.68333,2017-09-20 22:11:46
2578,1608400269892119141_332765537,40.45838,-3.68257,2017-09-20 22:11:15
2579,1608400259431954695_1954311436,40.452937259887,-3.688770173838,2017-09-20 22:11:13
2580,1608400207580552812_1494269029,40.452937259887,-3.688770173838,2017-09-20 22:11:07
2581,1608400012562947481_44059601,40.4238118,-3.6719812,2017-09-20 22:10:44
2697,1608399723566351639_517662021,40.41896,-3.70161,2017-09-20 22:10:10
2699,1608399570341885970_4009005677,40.4,-3.68333,2017-09-20 22:09:51
2700,1608399400051390342_144957795,40.452937259887,-3.688770173838,2017-09-20 22:09:31
2701,1608399391110937412_23159556,40.4,-3.68333,2017-09-20 22:09:30
2702,1608399379935732086_1739476127,40.4,-3.68333,2017-09-20 22:09:29
2703,1608399348142748177_24325273,40.43050976,-3.70550602,2017-09-20 22:09:25
2705,1608399123545881818_19117474,40.45214,-3.6885,2017-09-20 22:08:58
2706,1608398946949054388_144957795,40.45214,-3.6885,2017-09-20 22:08:37
2707,1608398926463920734_1339597718,40.452937259887,-3.688770173838,2017-09-20 22:08:35
2708,1608398914050623284_4195482048,40.4183004373,-3.70945134997,2017-09-20 22:08:33
2709,1608398493829886752_144957795,40.45214,-3.6885,2017-09-20 22:07:43
2713,1608398100557185154_210855995,40.41512,-3.70626,2017-09-20 22:06:56
2714,1608397966893063541_553343432,40.45214,-3.6885,2017-09-20 22:06:40
2715,1608397943521849743_342810136,40.4238118,-3.6719812,2017-09-20 22:06:37
2716,1608397929360436391_214207603,40.42028,-3.70578,2017-09-20 22:06:36
2723,1608397810451969008_144957795,40.45214,-3.6885,2017-09-20 22:06:22
2724,1608397589959282451_2309508543,40.4,-3.68333,2017-09-20 22:05:55
2727,1608397544694230659_3079441729,40.452937259887,-3.688770173838,2017-09-20 22:05:50
2729,1608397331665052475_300541710,40.4,-3.68333,2017-09-20 22:05:24
2730,1608397091046899169_5873761690,40.4,-3.68333,2017-09-20 22:04:56
2731,1608397074662058459_1494269029,40.452937259887,-3.688770173838,2017-09-20 22:04:54
2732,1608396998351739403_579505066,40.41842,-3.69659,2017-09-20 22:04:45
2733,1608396870996883830_5618228242,40.452937259887,-3.688770173838,2017-09-20 22:04:30
2734,1608396570818412578_205946738,40.42382,-3.6765,2017-09-20 22:03:54
2735,1608396453344253276_342810136,40.4238118,-3.6719812,2017-09-20 22:03:40
2736,1608396340216038072_2122761279,40.44916667,-3.69277778,2017-09-20 22:03:26
2737,1608396180889774272_4513759458,40.418,-3.721,2017-09-20 22:03:07
2739,1608396037377364425_1384233214,40.419140907571,-3.6926281641357,2017-09-20 22:02:50
2740,1608395932503529698_1735979168,40.452937259887,-3.688770173838,2017-09-20 22:02:38
2741,1608439671308734738_5419218938,40.417063727933,-3.7035201752774,2017-09-20 23:29:32
2742,1608439598346617845_2160653895,40.45838,-3.68257,2017-09-20 23:29:23
2743,1608439131133151828_1384233214,40.452937259887,-3.688770173838,2017-09-20 23:28:27
2744,1608439037315888793_20728330,40.424052777778,-3.7177777777778,2017-09-20 23:28:16
2746,1608438820965850010_2160653895,40.45838,-3.68257,2017-09-20 23:27:50
2747,1608438707382128114_285082947,40.41901,-3.69218,2017-09-20 23:27:37
2748,1608438621189475433_672323325,40.41862,-3.709,2017-09-20 23:27:27
2749,1608438583541577098_367560573,40.40853,-3.69401,2017-09-20 23:27:22
2750,1608438485689888641_296499181,40.42,-3.701667,2017-09-20 23:27:10
2752,1608438477275193463_1779253963,40.452937259887,-3.688770173838,2017-09-20 23:27:09
2753,1608438437732414942_2160653895,40.45838,-3.68257,2017-09-20 23:27:05
2754,1608438109418497801_5897611618,40.4,-3.68333,2017-09-20 23:26:26
2755,1608438072659485146_36832072,40.4,-3.68333,2017-09-20 23:26:21
2757,1608437242135843748_974502319,40.41862,-3.709,2017-09-20 23:24:42
2758,1608437147270700429_3664361424,40.4,-3.68333,2017-09-20 23:24:31
2759,1608437060934777460_51681355,40.4,-3.68333,2017-09-20 23:24:21
2760,1608437042555682985_286236665,40.4,-3.68333,2017-09-20 23:24:18
2761,1608436478908452770_305932759,40.4,-3.68333,2017-09-20 23:23:11
2762,1608436362548131757_2932496895,40.409540654239,-3.6931721856282,2017-09-20 23:22:57
2763,1608435984834364723_5520768098,40.41698279069,-3.7031736319157,2017-09-20 23:22:12
2765,1608435964181763061_5520865721,40.4,-3.68333,2017-09-20 23:22:10
2766,1608435935920783005_5556539354,40.4,-3.68333,2017-09-20 23:22:06
2768,1608435639718581709_217380253,40.4,-3.68333,2017-09-20 23:21:31
2769,1608435600167195755_1045053484,40.4238118,-3.6719812,2017-09-20 23:21:26
2770,1608435515751947732_5223776,40.4,-3.68333,2017-09-20 23:21:16
2772,1608435171182004454_5354926367,40.4,-3.68333,2017-09-20 23:20:35
2773,1608434793351811385_5947859606,40.4,-3.68333,2017-09-20 23:19:50
2774,1608434780432374571_3886935478,40.452937259887,-3.688770173838,2017-09-20 23:19:49
2775,1608434769115427186_2932496895,40.4,-3.68333,2017-09-20 23:19:47
2776,1608434732986916658_5560391642,40.452937259887,-3.688770173838,2017-09-20 23:19:43
2777,1608434299941858050_4217364499,40.452937259887,-3.688770173838,2017-09-20 23:18:51
2778,1608433330285224715_15050551,40.417063727933,-3.7035201752774,2017-09-20 23:16:56
2779,1608432958620570745_3100906571,40.4,-3.68333,2017-09-20 23:16:12
2780,1608432753392832711_389749259,40.4238118,-3.6719812,2017-09-20 23:15:47
2782,1608432394694684155_3074794624,40.4075,-3.6916666666667,2017-09-20 23:15:04
2787,1608431661749871183_50491971,40.42,-3.70361,2017-09-20 23:13:37
2788,1608431577352040981_4986906088,40.432791666667,-3.6971861111111,2017-09-20 23:13:27
2789,1608431309150770108_15050551,40.41562,-3.70862,2017-09-20 23:12:55
2790,1608431232740069398_2078775525,40.452937259887,-3.688770173838,2017-09-20 23:12:46
2791,1608430845017189623_359663609,40.4,-3.68333,2017-09-20 23:12:00
2793,1608430633868501623_198044736,40.4238118,-3.6719812,2017-09-20 23:11:34
2794,1608430613122186317_3661726379,40.4,-3.68333,2017-09-20 23:11:32
2795,1608430610614640042_3886935478,40.4530541,-3.6883445,2017-09-20 23:11:32
2796,1608430408701385833_2290221334,40.42,-3.701667,2017-09-20 23:11:08
2799,1608430308046076048_15050551,40.41562,-3.70862,2017-09-20 23:10:56
2801,1608430094203123183_241279163,40.490175916677,-3.6666673342798,2017-09-20 23:10:30
2803,1608430085185363228_248123464,40.4157122,-3.714328,2017-09-20 23:10:29
2805,1608430037990802452_5793289868,40.459014,-3.675189,2017-09-20 23:10:23
2807,1608429517948171347_15050551,40.41562,-3.70862,2017-09-20 23:09:21
2809,1608429386348760128_27351788,40.42690564751,-3.6997945031258,2017-09-20 23:09:06
2810,1608429335555170605_5560391642,40.452937259887,-3.688770173838,2017-09-20 23:09:00
2811,1608429203837178267_4174429230,40.4,-3.68333,2017-09-20 23:08:44
2812,1608429143798843493_200905976,40.45309,-3.68936,2017-09-20 23:08:37
2813,1608429102737704483_2025970203,40.4,-3.68333,2017-09-20 23:08:32
2814,1608428467735821017_367560573,40.40853,-3.69401,2017-09-20 23:07:16
2815,1608428230289513868_417216568,40.4,-3.68333,2017-09-20 23:06:48
2817,1608427965368827028_2998055849,40.4073486,-3.7471299,2017-09-20 23:06:16
2818,1608427910740674568_5556539354,40.4,-3.68333,2017-09-20 23:06:10
2819,1608427815110600658_5454740902,40.4075,-3.6916666666667,2017-09-20 23:05:58
2820,1608427696848470854_212155796,40.4238118,-3.6719812,2017-09-20 23:05:44
2821,1608427136371982016_5776525014,40.421666666667,-3.6980555555556,2017-09-20 23:04:37
2822,1608427078171133873_5793289868,40.459014,-3.675189,2017-09-20 23:04:31
2823,1608427031716262285_3622969976,40.452937259887,-3.688770173838,2017-09-20 23:04:25
2824,1608427022137151689_5474151840,40.4,-3.68333,2017-09-20 23:04:24
2825,1608426843281804775_5831967807,40.4,-3.68333,2017-09-20 23:04:03
2827,1608426649011183312_5607430074,40.45872,-3.69373,2017-09-20 23:03:39
2828,1608426313054442445_5885477824,40.411070579405,-3.6830847771771,2017-09-20 23:02:59
2829,1608426241265092340_236267037,40.4,-3.68333,2017-09-20 23:02:51
2830,1608426222844883701_1481218582,40.4,-3.68333,2017-09-20 23:02:49
2832,1608426179341967746_1772520059,40.4,-3.68333,2017-09-20 23:02:43
2834,1608426049853485438_30584934,40.4140587,-3.70803,2017-09-20 23:02:28
2835,1608425998608311044_6070961563,40.452937259887,-3.688770173838,2017-09-20 23:02:22
2836,1608425934537301704_607490,40.455530164801,-3.7146692164277,2017-09-20 23:02:14
2837,1608425812061748800_586953887,40.45214,-3.6885,2017-09-20 23:02:00
2843,1608425526916201972_4183678248,40.4,-3.68333,2017-09-20 23:01:26
2845,1608424944939954786_5520865721,40.392025236306,-3.6976323605438,2017-09-20 23:00:16
2847,1608424701997477219_3057335460,40.452937259887,-3.688770173838,2017-09-20 22:59:47
2848,1608424189193940313_3663880977,40.4105386,-3.7283862,2017-09-20 22:58:46
2849,1608424005776399099_180537006,40.4,-3.68333,2017-09-20 22:58:24
2853,1608423190203112266_473979243,40.45833912,-3.6908313,2017-09-20 22:56:47
2854,1608422990695968127_5370566709,40.4,-3.68333,2017-09-20 22:56:23
2855,1608422971956754965_11005663,40.41486,-3.69951,2017-09-20 22:56:21
2857,1608422824005961208_232158654,40.4,-3.68333,2017-09-20 22:56:03
2859,1608422775319417885_3886935478,40.452937259887,-3.688770173838,2017-09-20 22:55:58
2860,1608422187604937824_910597924,40.426239645596,-3.6898009879358,2017-09-20 22:54:48
2864,1608421358977485407_28502486,40.418333,-3.714167,2017-09-20 22:53:09
2865,1608421108696875947_1190462533,40.452937259887,-3.688770173838,2017-09-20 22:52:39
2871,1608421012697234261_217408917,40.41808,-3.68008,2017-09-20 22:52:27
2872,1608420945998747245_6027643543,40.4,-3.68333,2017-09-20 22:52:19
2873,1608420783754016589_193245441,40.41156,-3.71005,2017-09-20 22:52:00
2874,1608420649998847717_53351127,40.452937259887,-3.688770173838,2017-09-20 22:51:44
2875,1608420403003479108_5974340494,40.4,-3.68333,2017-09-20 22:51:15
2876,1608419831923767019_841656344,40.4,-3.68333,2017-09-20 22:50:07
2877,1608419804912577444_194853408,40.4,-3.68333,2017-09-20 22:50:03
2879,1608419603200258647_5527557735,40.411070579405,-3.6830847771771,2017-09-20 22:49:39
2881,1608419539018685591_2968869428,40.4,-3.68333,2017-09-20 22:49:32
2882,1608419050384066787_3884963761,40.4,-3.68333,2017-09-20 22:48:34
2883,1608418870564822719_1070326331,40.39638889,-3.66722222,2017-09-20 22:48:12
2884,1608418850215291306_5967418994,40.41525278,-3.69416111,2017-09-20 22:48:10
2885,1608418788097608253_2160653895,40.45838,-3.68257,2017-09-20 22:48:02
2886,1608470198317353986_203489532,40.42379,-3.66789,2017-09-21 00:30:11
2887,1608470197043692805_6044520177,40.41044,-3.70715,2017-09-21 00:30:11
2888,1608469923105183571_3490670362,40.42015,-3.68963,2017-09-21 00:29:38
2889,1608469700387741007_3490670362,40.452937259887,-3.688770173838,2017-09-21 00:29:11
2890,1608469541271976217_450852969,40.4,-3.68333,2017-09-21 00:28:53
2891,1608469431633371089_414160312,40.4139,-3.70356,2017-09-21 00:28:39
2892,1608469272937160060_5374582318,40.4238118,-3.6719812,2017-09-21 00:28:21
2893,1608468902268964945_6028581921,40.4,-3.68333,2017-09-21 00:27:36
2895,1608468007097252146_527120101,40.41713,-3.70648,2017-09-21 00:25:50
2896,1608467455561611398_2086716174,40.4477615,-3.6734099,2017-09-21 00:24:44
2897,1608467163722853555_5935010218,40.4,-3.68333,2017-09-21 00:24:09
2898,1608467107150616981_5900880603,40.424052777778,-3.7177777777778,2017-09-21 00:24:02
2900,1608467008298704705_604074057,40.38347725396,-3.7249660491943,2017-09-21 00:23:51
2901,1608466496677498716_614246976,40.4277687,-3.6872001,2017-09-21 00:22:50
2903,1608466078119206027_348537477,40.452937259887,-3.688770173838,2017-09-21 00:22:00
2905,1608465913643694935_474371745,40.452937259887,-3.688770173838,2017-09-21 00:21:40
2906,1608465802318909538_211897400,40.42454,-3.70944,2017-09-21 00:21:27
2908,1608465790281334684_6050462274,40.418333,-3.714167,2017-09-21 00:21:25
2912,1608465659981709318_1412097131,40.4,-3.68333,2017-09-21 00:21:10
2914,1608465272813664868_6034892685,40.4,-3.68333,2017-09-21 00:20:24
2915,1608464383200107524_146278816,40.411070579405,-3.6830847771771,2017-09-21 00:18:38
2917,1608464294448922734_317390500,40.418333,-3.714167,2017-09-21 00:18:27
2919,1608463369857612981_211897400,40.42454,-3.70944,2017-09-21 00:16:37
2921,1608463266886167823_230418828,40.374074666667,-3.6676482666667,2017-09-21 00:16:25
2923,1608462756549744515_25599034,40.4,-3.68333,2017-09-21 00:15:24
2924,1608462567084610325_6050462274,40.4,-3.68333,2017-09-21 00:15:01
2925,1608462176251539039_2340576982,40.4,-3.68333,2017-09-21 00:14:15
2927,1608462168651333501_196056965,40.4,-3.68333,2017-09-21 00:14:14
2929,1608460027943906518_364124530,40.42388889,-3.69638889,2017-09-21 00:09:58
2930,1608459657773178730_1413078030,40.4,-3.68333,2017-09-21 00:09:14
2931,1608459573952392042_1384977020,40.428132913884,-3.6900329589844,2017-09-21 00:09:04
2932,1608459334986972766_1341774727,40.413299519859,-3.6967524125722,2017-09-21 00:08:36
2935,1608459098764683809_5947859606,40.4,-3.68333,2017-09-21 00:08:08
2936,1608458527625954547_5445281459,40.4,-3.68333,2017-09-21 00:07:00
2937,1608458371445467039_1441937938,40.40853,-3.69401,2017-09-21 00:06:41
2938,1608458050532137502_5445281459,40.4,-3.68333,2017-09-21 00:06:03
2939,1608457640044563082_5947859606,40.4,-3.68333,2017-09-21 00:05:14
2940,1608457521796863597_143669134,40.4,-3.68333,2017-09-21 00:05:00
2942,1608457088837538657_5597543377,40.41369,-3.69954,2017-09-21 00:04:08
2944,1608456990286356693_2463667284,40.4,-3.68333,2017-09-21 00:03:56
2945,1608456793382296400_5947859606,40.4,-3.68333,2017-09-21 00:03:33
2946,1608456565571831123_26597320,40.4,-3.68333,2017-09-21 00:03:06
2948,1608456218972261986_5947859606,40.4,-3.68333,2017-09-21 00:02:24
2949,1608456110037528859_3940051412,40.4,-3.68333,2017-09-21 00:02:11
2951,1608455753781075651_1341774727,40.413299519859,-3.6967524125722,2017-09-21 00:01:29
2953,1608455402406815939_2023006199,40.4,-3.68333,2017-09-21 00:00:47
2955,1608455346489517919_5466349652,40.375,-3.69583,2017-09-21 00:00:40
2957,1608454980150123505_5850664219,40.4,-3.68333,2017-09-20 23:59:57
2959,1608454586960397913_1391428979,40.42690564751,-3.6997945031258,2017-09-20 23:59:10
2960,1608454543977023267_5947859606,40.4,-3.68333,2017-09-20 23:59:05
2962,1608454365616599629_1646335664,40.4,-3.68333,2017-09-20 23:58:43
2963,1608454333144608429_145794084,40.4,-3.68333,2017-09-20 23:58:40
2966,1608454122455999411_225728700,40.40748,-3.69773,2017-09-20 23:58:14
2967,1608453684017167859_3012689986,40.4,-3.68333,2017-09-20 23:57:22
2969,1608453514047357105_2871281678,40.4,-3.68333,2017-09-20 23:57:02
2971,1608453175367383875_1391428979,40.42690564751,-3.6997945031258,2017-09-20 23:56:22
